Backend, GPU, Time, Event, Full Value, Last Value
Nvmon, 0, 0.101108, MEMORY_UTILIZATION, 0.000000, 0.000000
Nvmon, 0, 0.202278, MEMORY_UTILIZATION, 0.000000, 0.000000
Nvmon, 0, 0.303336, MEMORY_UTILIZATION, 0.000000, 0.000000
Nvmon, 0, 0.404351, MEMORY_UTILIZATION, 0.000000, 0.000000
Nvmon, 0, 0.505408, MEMORY_UTILIZATION, 0.000000, 0.000000
Nvmon, 0, 0.606481, MEMORY_UTILIZATION, 0.000000, 0.000000
Nvmon, 0, 0.707541, MEMORY_UTILIZATION, 0.000000, 0.000000
Nvmon, 0, 0.808598, MEMORY_UTILIZATION, 0.000000, 0.000000
Nvmon, 0, 0.909660, MEMORY_UTILIZATION, 0.000000, 0.000000
Nvmon, 0, 1.010715, MEMORY_UTILIZATION, 0.000000, 0.000000
Nvmon, 0, 1.112023, MEMORY_UTILIZATION, 0.000000, 0.000000
Nvmon, 0, 1.213468, MEMORY_UTILIZATION, 0.000000, 0.000000
Nvmon, 0, 1.314618, MEMORY_UTILIZATION, 0.000000, 0.000000
Nvmon, 0, 1.415688, MEMORY_UTILIZATION, 0.000000, 0.000000
Nvmon, 0, 1.516606, MEMORY_UTILIZATION, 0.000000, 0.000000
Nvmon, 0, 1.617450, MEMORY_UTILIZATION, 0.000000, 0.000000
Nvmon, 0, 1.718323, MEMORY_UTILIZATION, 0.000000, 0.000000
Nvmon, 0, 1.819206, MEMORY_UTILIZATION, 1.000000, 1.000000
Nvmon, 0, 1.920036, MEMORY_UTILIZATION, 2.000000, 1.000000
Nvmon, 0, 2.021332, MEMORY_UTILIZATION, 42.000000, 40.000000
Nvmon, 0, 2.122593, MEMORY_UTILIZATION, 82.000000, 40.000000
Nvmon, 0, 2.223879, MEMORY_UTILIZATION, 137.000000, 55.000000
Nvmon, 0, 2.325613, MEMORY_UTILIZATION, 192.000000, 55.000000
Nvmon, 0, 2.426836, MEMORY_UTILIZATION, 247.000000, 55.000000
Nvmon, 0, 2.528256, MEMORY_UTILIZATION, 302.000000, 55.000000
Nvmon, 0, 2.629539, MEMORY_UTILIZATION, 356.000000, 54.000000
Nvmon, 0, 2.730811, MEMORY_UTILIZATION, 410.000000, 54.000000
Nvmon, 0, 2.832111, MEMORY_UTILIZATION, 464.000000, 54.000000
Nvmon, 0, 2.933485, MEMORY_UTILIZATION, 518.000000, 54.000000
Nvmon, 0, 3.034939, MEMORY_UTILIZATION, 572.000000, 54.000000
Nvmon, 0, 3.136454, MEMORY_UTILIZATION, 626.000000, 54.000000
Nvmon, 0, 3.237713, MEMORY_UTILIZATION, 680.000000, 54.000000
Nvmon, 0, 3.338964, MEMORY_UTILIZATION, 734.000000, 54.000000
Nvmon, 0, 3.440248, MEMORY_UTILIZATION, 788.000000, 54.000000
Nvmon, 0, 3.541518, MEMORY_UTILIZATION, 842.000000, 54.000000
Nvmon, 0, 3.642795, MEMORY_UTILIZATION, 896.000000, 54.000000
Nvmon, 0, 3.744090, MEMORY_UTILIZATION, 950.000000, 54.000000
Nvmon, 0, 3.845359, MEMORY_UTILIZATION, 1004.000000, 54.000000
Nvmon, 0, 3.946617, MEMORY_UTILIZATION, 1058.000000, 54.000000
Nvmon, 0, 4.047867, MEMORY_UTILIZATION, 1112.000000, 54.000000
Nvmon, 0, 4.149181, MEMORY_UTILIZATION, 1166.000000, 54.000000
Nvmon, 0, 4.250337, MEMORY_UTILIZATION, 1220.000000, 54.000000
Nvmon, 0, 4.351798, MEMORY_UTILIZATION, 1274.000000, 54.000000
Nvmon, 0, 4.453357, MEMORY_UTILIZATION, 1328.000000, 54.000000
Nvmon, 0, 4.554884, MEMORY_UTILIZATION, 1382.000000, 54.000000
Nvmon, 0, 4.656148, MEMORY_UTILIZATION, 1436.000000, 54.000000
Nvmon, 0, 4.757417, MEMORY_UTILIZATION, 1490.000000, 54.000000
Nvmon, 0, 4.858686, MEMORY_UTILIZATION, 1544.000000, 54.000000
Nvmon, 0, 4.959942, MEMORY_UTILIZATION, 1598.000000, 54.000000
Nvmon, 0, 5.061209, MEMORY_UTILIZATION, 1652.000000, 54.000000
Nvmon, 0, 5.162536, MEMORY_UTILIZATION, 1706.000000, 54.000000
Nvmon, 0, 5.263838, MEMORY_UTILIZATION, 1760.000000, 54.000000
Nvmon, 0, 5.365114, MEMORY_UTILIZATION, 1814.000000, 54.000000
Nvmon, 0, 5.466403, MEMORY_UTILIZATION, 1868.000000, 54.000000
Nvmon, 0, 5.567675, MEMORY_UTILIZATION, 1922.000000, 54.000000
Nvmon, 0, 5.669228, MEMORY_UTILIZATION, 1976.000000, 54.000000
Nvmon, 0, 5.770982, MEMORY_UTILIZATION, 2030.000000, 54.000000
Nvmon, 0, 5.872349, MEMORY_UTILIZATION, 2084.000000, 54.000000
Nvmon, 0, 5.973908, MEMORY_UTILIZATION, 2138.000000, 54.000000
Nvmon, 0, 6.085523, MEMORY_UTILIZATION, 2192.000000, 54.000000
Nvmon, 0, 6.186758, MEMORY_UTILIZATION, 2246.000000, 54.000000
Nvmon, 0, 6.288025, MEMORY_UTILIZATION, 2300.000000, 54.000000
Nvmon, 0, 6.389258, MEMORY_UTILIZATION, 2354.000000, 54.000000
Nvmon, 0, 6.490502, MEMORY_UTILIZATION, 2408.000000, 54.000000
Nvmon, 0, 6.591792, MEMORY_UTILIZATION, 2462.000000, 54.000000
Nvmon, 0, 6.693258, MEMORY_UTILIZATION, 2516.000000, 54.000000
Nvmon, 0, 6.794763, MEMORY_UTILIZATION, 2570.000000, 54.000000
Nvmon, 0, 6.896231, MEMORY_UTILIZATION, 2624.000000, 54.000000
Nvmon, 0, 6.997537, MEMORY_UTILIZATION, 2677.000000, 53.000000
Nvmon, 0, 7.098806, MEMORY_UTILIZATION, 2730.000000, 53.000000
Nvmon, 0, 7.200078, MEMORY_UTILIZATION, 2783.000000, 53.000000
Nvmon, 0, 7.301360, MEMORY_UTILIZATION, 2836.000000, 53.000000
Nvmon, 0, 7.402602, MEMORY_UTILIZATION, 2889.000000, 53.000000
Nvmon, 0, 7.503863, MEMORY_UTILIZATION, 2942.000000, 53.000000
Nvmon, 0, 7.605149, MEMORY_UTILIZATION, 2995.000000, 53.000000
Nvmon, 0, 7.706430, MEMORY_UTILIZATION, 3048.000000, 53.000000
Nvmon, 0, 7.807670, MEMORY_UTILIZATION, 3101.000000, 53.000000
Nvmon, 0, 7.908906, MEMORY_UTILIZATION, 3154.000000, 53.000000
Nvmon, 0, 8.010527, MEMORY_UTILIZATION, 3207.000000, 53.000000
Nvmon, 0, 8.111834, MEMORY_UTILIZATION, 3260.000000, 53.000000
Nvmon, 0, 8.213617, MEMORY_UTILIZATION, 3313.000000, 53.000000
Nvmon, 0, 8.315123, MEMORY_UTILIZATION, 3366.000000, 53.000000
Nvmon, 0, 8.416635, MEMORY_UTILIZATION, 3418.000000, 52.000000
Nvmon, 0, 8.517921, MEMORY_UTILIZATION, 3470.000000, 52.000000
Nvmon, 0, 8.619179, MEMORY_UTILIZATION, 3520.000000, 50.000000
Nvmon, 0, 8.720457, MEMORY_UTILIZATION, 3570.000000, 50.000000
Nvmon, 0, 8.822277, MEMORY_UTILIZATION, 3572.000000, 2.000000
Nvmon, 0, 8.923171, MEMORY_UTILIZATION, 3574.000000, 2.000000
Nvmon, 0, 9.024132, MEMORY_UTILIZATION, 3574.000000, 0.000000
Nvmon, 0, 9.125025, MEMORY_UTILIZATION, 3574.000000, 0.000000
Nvmon, 0, 9.225924, MEMORY_UTILIZATION, 3574.000000, 0.000000
Nvmon, 0, 9.327065, MEMORY_UTILIZATION, 3574.000000, 0.000000
Nvmon, 0, 9.428381, MEMORY_UTILIZATION, 3574.000000, 0.000000
Nvmon, 0, 9.529437, MEMORY_UTILIZATION, 3574.000000, 0.000000
Nvmon, 0, 9.630646, MEMORY_UTILIZATION, 3574.000000, 0.000000
Nvmon, 0, 9.731727, MEMORY_UTILIZATION, 3574.000000, 0.000000
Nvmon, 0, 9.833452, MEMORY_UTILIZATION, 3574.000000, 0.000000
Nvmon, 0, 9.934628, MEMORY_UTILIZATION, 3574.000000, 0.000000
Nvmon, 0, 10.036361, MEMORY_UTILIZATION, 3574.000000, 0.000000
Nvmon, 0, 10.137590, MEMORY_UTILIZATION, 3574.000000, 0.000000
Nvmon, 0, 10.238823, MEMORY_UTILIZATION, 3574.000000, 0.000000
Nvmon, 0, 10.340005, MEMORY_UTILIZATION, 3574.000000, 0.000000
Nvmon, 0, 10.441268, MEMORY_UTILIZATION, 3574.000000, 0.000000
Nvmon, 0, 10.542537, MEMORY_UTILIZATION, 3574.000000, 0.000000
Nvmon, 0, 10.643704, MEMORY_UTILIZATION, 3574.000000, 0.000000
Nvmon, 0, 10.744594, MEMORY_UTILIZATION, 3574.000000, 0.000000
Nvmon, 0, 10.845469, MEMORY_UTILIZATION, 3575.000000, 1.000000
Nvmon, 0, 10.902323, MEMORY_UTILIZATION, 3576.000000, 1.000000
