TABLE,Region lud_cuda,Group 1 Raw,FLOPS_SP,3
Region Info,GPU 0,
RDTSC Runtime [s],3.498992,
call count,1,
Event,Counter,GPU 0
SMSP_SASS_THREAD_INST_EXECUTED_OP_FADD_PRED_ON_SUM,GPU0,45745900000
SMSP_SASS_THREAD_INST_EXECUTED_OP_FMUL_PRED_ON_SUM,GPU1,67104770
SMSP_SASS_THREAD_INST_EXECUTED_OP_FFMA_PRED_ON_SUM,GPU2,732940600000
TABLE,Region lud_cuda,Group 1 Metric,FLOPS_SP,2
Metric,GPU 0,
Runtime (RDTSC) [s],3.4990,
SP [MFLOP/s],432037.0566,
