TABLE,Region lud_cuda,Group 1 Raw,FLOPS_SP,3
Region Info,GPU 0,
RDTSC Runtime [s],0.017316,
call count,1,
Event,Counter,GPU 0
SMSP_SASS_THREAD_INST_EXECUTED_OP_FADD_PRED_ON_SUM,GPU0,10924030
SMSP_SASS_THREAD_INST_EXECUTED_OP_FMUL_PRED_ON_SUM,GPU1,261888
SMSP_SASS_THREAD_INST_EXECUTED_OP_FFMA_PRED_ON_SUM,GPU2,178694900
TABLE,Region lud_cuda,Group 1 Metric,FLOPS_SP,2
Metric,GPU 0,
Runtime (RDTSC) [s],0.0173,
SP [MFLOP/s],21284.6544,
