Backend, GPU, Time, Event, Full Value, Last Value
Nvmon, 0, 0.104677, POWER_USAGE, 70708.000000, 70708.000000
Nvmon, 0, 0.208640, POWER_USAGE, 154911.000000, 84203.000000
Nvmon, 0, 0.932266, POWER_USAGE, 231400.000000, 76489.000000
Nvmon, 0, 1.035643, POWER_USAGE, 306434.000000, 75034.000000
Nvmon, 0, 1.138947, POWER_USAGE, 381959.000000, 75525.000000
Nvmon, 0, 1.242225, POWER_USAGE, 456993.000000, 75034.000000
Nvmon, 0, 1.347673, POWER_USAGE, 532512.000000, 75519.000000
Nvmon, 0, 1.450901, POWER_USAGE, 607546.000000, 75034.000000
Nvmon, 0, 1.554161, POWER_USAGE, 683065.000000, 75519.000000
Nvmon, 0, 1.657427, POWER_USAGE, 758099.000000, 75034.000000
Nvmon, 0, 1.760668, POWER_USAGE, 833618.000000, 75519.000000
Nvmon, 0, 1.863838, POWER_USAGE, 909137.000000, 75519.000000
Nvmon, 0, 1.976805, POWER_USAGE, 984171.000000, 75034.000000
Nvmon, 0, 2.081142, POWER_USAGE, 1059690.000000, 75519.000000
Nvmon, 0, 2.188467, POWER_USAGE, 1134724.000000, 75034.000000
Nvmon, 0, 2.292135, POWER_USAGE, 1210243.000000, 75519.000000
Nvmon, 0, 2.395933, POWER_USAGE, 1285762.000000, 75519.000000
Nvmon, 0, 2.499184, POWER_USAGE, 1360796.000000, 75034.000000
Nvmon, 0, 2.603011, POWER_USAGE, 1435873.000000, 75077.000000
Nvmon, 0, 2.707992, POWER_USAGE, 1511392.000000, 75519.000000
Nvmon, 0, 2.811252, POWER_USAGE, 1586426.000000, 75034.000000
Nvmon, 0, 2.914487, POWER_USAGE, 1661945.000000, 75519.000000
Nvmon, 0, 3.018026, POWER_USAGE, 1736979.000000, 75034.000000
Nvmon, 0, 3.121447, POWER_USAGE, 1812498.000000, 75519.000000
Nvmon, 0, 3.227687, POWER_USAGE, 1887532.000000, 75034.000000
Nvmon, 0, 3.330879, POWER_USAGE, 1963094.000000, 75562.000000
Nvmon, 0, 3.434077, POWER_USAGE, 2038128.000000, 75034.000000
Nvmon, 0, 3.537261, POWER_USAGE, 2113647.000000, 75519.000000
Nvmon, 0, 3.640487, POWER_USAGE, 2188681.000000, 75034.000000
