Backend, GPU, Time, Event, Full Value, Last Value
Nvmon, 0, 8.709337, POWER_USAGE, 20335174.000000, 300927.000000
Nvmon, 0, 8.814408, POWER_USAGE, 20637621.000000, 302447.000000
Nvmon, 0, 8.922500, POWER_USAGE, 20935687.000000, 298066.000000
Nvmon, 0, 9.027592, POWER_USAGE, 21233468.000000, 297781.000000
Nvmon, 0, 9.132710, POWER_USAGE, 21529720.000000, 296252.000000
Nvmon, 0, 9.242984, POWER_USAGE, 21825207.000000, 295487.000000
Nvmon, 0, 9.348295, POWER_USAGE, 22118119.000000, 292912.000000
Nvmon, 0, 9.453424, POWER_USAGE, 22394765.000000, 276646.000000
Nvmon, 0, 9.558268, POWER_USAGE, 22578086.000000, 183321.000000
Nvmon, 0, 9.671097, POWER_USAGE, 22659575.000000, 81489.000000
Nvmon, 0, 9.774678, POWER_USAGE, 22740625.000000, 81050.000000
Nvmon, 0, 9.878292, POWER_USAGE, 22821675.000000, 81050.000000
Nvmon, 0, 9.982244, POWER_USAGE, 22902679.000000, 81004.000000
Nvmon, 0, 10.085703, POWER_USAGE, 22983153.000000, 80474.000000
Nvmon, 0, 10.189147, POWER_USAGE, 23063620.000000, 80467.000000
Nvmon, 0, 10.293885, POWER_USAGE, 23144087.000000, 80467.000000
Nvmon, 0, 10.398432, POWER_USAGE, 23224554.000000, 80467.000000
Nvmon, 0, 10.502484, POWER_USAGE, 23305021.000000, 80467.000000
Nvmon, 0, 10.606000, POWER_USAGE, 23387964.000000, 82943.000000
Nvmon, 0, 10.690953, POWER_USAGE, 23467946.000000, 79982.000000
