Backend, GPU, Time, Event, Full Value, Last Value
Rocmon, 0, 0.100271, RSMI_POWER_AVE[0], 42000000.000000, 42000000.000000
Rocmon, 0, 0.100271, RSMI_TEMP_EDGE, 36000.000000, 36000.000000
Rocmon, 0, 0.100271, RSMI_VOLT_VDDGFX, 793.000000, 793.000000
Rocmon, 0, 0.200585, RSMI_POWER_AVE[0], 84000000.000000, 42000000.000000
Rocmon, 0, 0.200585, RSMI_TEMP_EDGE, 71000.000000, 35000.000000
Rocmon, 0, 0.200585, RSMI_VOLT_VDDGFX, 1586.000000, 793.000000
Rocmon, 0, 0.300851, RSMI_POWER_AVE[0], 126000000.000000, 42000000.000000
Rocmon, 0, 0.300851, RSMI_TEMP_EDGE, 106000.000000, 35000.000000
Rocmon, 0, 0.300851, RSMI_VOLT_VDDGFX, 2379.000000, 793.000000
Rocmon, 0, 0.401041, RSMI_POWER_AVE[0], 175000000.000000, 49000000.000000
Rocmon, 0, 0.401041, RSMI_TEMP_EDGE, 141000.000000, 35000.000000
Rocmon, 0, 0.401041, RSMI_VOLT_VDDGFX, 3285.000000, 906.000000
Rocmon, 0, 0.501235, RSMI_POWER_AVE[0], 217000000.000000, 42000000.000000
Rocmon, 0, 0.501235, RSMI_TEMP_EDGE, 176000.000000, 35000.000000
Rocmon, 0, 0.501235, RSMI_VOLT_VDDGFX, 4078.000000, 793.000000
Rocmon, 0, 0.601423, RSMI_POWER_AVE[0], 259000000.000000, 42000000.000000
Rocmon, 0, 0.601423, RSMI_TEMP_EDGE, 212000.000000, 36000.000000
Rocmon, 0, 0.601423, RSMI_VOLT_VDDGFX, 4871.000000, 793.000000
Rocmon, 0, 0.701611, RSMI_POWER_AVE[0], 301000000.000000, 42000000.000000
Rocmon, 0, 0.701611, RSMI_TEMP_EDGE, 248000.000000, 36000.000000
Rocmon, 0, 0.701611, RSMI_VOLT_VDDGFX, 5664.000000, 793.000000
Rocmon, 0, 0.801794, RSMI_POWER_AVE[0], 343000000.000000, 42000000.000000
Rocmon, 0, 0.801794, RSMI_TEMP_EDGE, 283000.000000, 35000.000000
Rocmon, 0, 0.801794, RSMI_VOLT_VDDGFX, 6457.000000, 793.000000
Rocmon, 0, 0.902100, RSMI_POWER_AVE[0], 385000000.000000, 42000000.000000
Rocmon, 0, 0.902100, RSMI_TEMP_EDGE, 318000.000000, 35000.000000
Rocmon, 0, 0.902100, RSMI_VOLT_VDDGFX, 7250.000000, 793.000000
Rocmon, 0, 1.002328, RSMI_POWER_AVE[0], 427000000.000000, 42000000.000000
Rocmon, 0, 1.002328, RSMI_TEMP_EDGE, 354000.000000, 36000.000000
Rocmon, 0, 1.002328, RSMI_VOLT_VDDGFX, 8043.000000, 793.000000
Rocmon, 0, 1.102555, RSMI_POWER_AVE[0], 469000000.000000, 42000000.000000
Rocmon, 0, 1.102555, RSMI_TEMP_EDGE, 390000.000000, 36000.000000
Rocmon, 0, 1.102555, RSMI_VOLT_VDDGFX, 8836.000000, 793.000000
Rocmon, 0, 1.202813, RSMI_POWER_AVE[0], 511000000.000000, 42000000.000000
Rocmon, 0, 1.202813, RSMI_TEMP_EDGE, 425000.000000, 35000.000000
Rocmon, 0, 1.202813, RSMI_VOLT_VDDGFX, 9629.000000, 793.000000
Rocmon, 0, 1.303108, RSMI_POWER_AVE[0], 553000000.000000, 42000000.000000
Rocmon, 0, 1.303108, RSMI_TEMP_EDGE, 460000.000000, 35000.000000
Rocmon, 0, 1.303108, RSMI_VOLT_VDDGFX, 10422.000000, 793.000000
Rocmon, 0, 1.364736, RSMI_POWER_AVE[0], 611000000.000000, 58000000.000000
Rocmon, 0, 1.364736, RSMI_TEMP_EDGE, 495000.000000, 35000.000000
Rocmon, 0, 1.364736, RSMI_VOLT_VDDGFX, 11328.000000, 906.000000
